,0
2996,1
2997,2
2998,3
2999,1
3000,2
3001,2
3002,1
3003,5
3004,3
3005,2
3006,1
3007,1
3008,4
3009,1
3010,4
3011,1
3012,3
3013,1
3014,1
3015,5
3016,3
3017,2
3018,5
3019,1
3020,3
3021,4
3022,6
3023,3
3024,1
3025,1
3026,1
3027,5
3028,3
3029,5
3030,1
3031,3
3032,4
3033,4
3034,1
3035,1
3036,6
3037,4
3038,5
3039,4
3040,1
3041,1
3042,3
3043,4
3044,4
3045,4
3046,3
3047,3
3048,1
3049,3
3050,5
3051,4
3052,1
3053,1
3054,6
3055,4
3056,5
3057,4
3058,2
3059,1
3060,3
3061,4
3062,5
3063,1
3064,3
3065,4
3066,6
3067,1
3068,3
3069,1
3070,1
3071,1
3072,1
3073,3
3074,4
3075,1
3076,2
3077,1
3078,1
3079,1
3080,8
3081,2
3082,1
3083,1
3084,1
3085,3
3086,2
3087,1
3088,1
3089,3
3090,1
3091,1
3092,2
3093,1
3094,1
3095,3
3096,1
3097,1
3098,3
3099,1
3100,5
3101,8
3102,4
3103,3
3104,1
3105,2
3106,3
3107,2
3108,4
3109,2
3110,6
3111,1
3112,1
3113,5
3114,4
3115,1
3116,3
3117,2
3118,1
3119,1
3120,1
3121,1
3122,3
3123,1
3124,1
3125,3
3126,3
3127,2
3128,3
3129,6
3130,3
3131,4
3132,2
3133,4
3134,2
3135,3
3136,3
3137,1
3138,1
3139,4
3140,2
3141,2
3142,3
3143,3
3144,2
3145,2
3146,3
3147,2
3148,1
3149,4
3150,1
3151,3
3152,1
3153,1
3154,1
3155,4
3156,4
3157,2
3158,2
3159,2
3160,6
3161,3
3162,3
3163,3
3164,3
3165,2
3166,1
3167,5
3168,1
3169,2
3170,1
3171,2
3172,3
3173,1
3174,6
3175,1
3176,2
3177,2
3178,1
3179,1
3180,1
3181,1
3182,2
3183,1
3184,1
3185,1
3186,1
3187,2
3188,3
3189,1
3190,5
3191,4
3192,1
3193,5
3194,1
3195,3
3196,1
3197,2
3198,5
3199,5
3200,2
3201,2
3202,11
3203,2
3204,10
3205,3
3206,6
3207,1
3208,1
3209,4
3210,1
3211,15
3212,2
3213,1
3214,1
3215,1
3216,1
3217,3
3218,4
3219,2
3220,3
3221,2
3222,1
3223,3
3224,2
3225,2
3226,1
3227,7
3228,1
3229,1
3230,1
3231,2
3232,2
3233,2
3234,2
3235,1
3236,1
3237,1
3238,1
3239,3
3240,1
3241,10
3242,2
3243,1
3244,1
3245,4
3246,2
3247,3
3248,2
3249,5
3250,3
3251,1
3252,1
3253,1
3254,1
3255,2
3256,3
3257,4
3258,3
3259,2
3260,1
3261,5
3262,1
3263,3
3264,1
3265,2
3266,8
3267,1
3268,4
3269,1
3270,2
3271,7
3272,5
3273,1
3274,6
3275,1
3276,1
3277,2
3278,1
3279,1
3280,2
3281,7
3282,3
3283,1
3284,3
3285,1
3286,6
3287,2
3288,3
3289,1
3290,3
3291,2
3292,6
3293,1
3294,2
3295,7
3296,1
3297,1
3298,1
3299,1
3300,2
3301,1
3302,1
3303,1
3304,5
3305,1
3306,1
3307,1
3308,1
3309,2
3310,1
3311,4
3312,1
3313,6
3314,7
3315,2
3316,1
3317,2
3318,1
3319,1
3320,2
3321,7
3322,5
3323,1
3324,4
3325,1
3326,2
3327,1
3328,5
3329,1
3330,1
3331,1
3332,1
3333,2
3334,1
3335,1
3336,1
3337,1
3338,2
3339,1
3340,7
3341,2
3342,1
3343,1
3344,1
3345,3
3346,3
3347,7
3348,2
3349,1
3350,4
3351,1
3352,1
3353,4
3354,7
3355,3
3356,1
3357,3
3358,1
3359,1
3360,1
3361,1
3362,5
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,3
3370,3
3371,2
3372,2
3373,2
3374,1
3375,4
3376,1
3377,3
3378,2
3379,1
3380,1
3381,1
3382,4
3383,1
3384,5
3385,1
3386,2
3387,1
3388,2
3389,2
3390,1
3391,1
3392,1
3393,1
3394,2
3395,2
3396,1
3397,1
3398,5
3399,2
3400,3
3401,3
3402,1
3403,3
3404,3
3405,2
3406,2
3407,5
3408,1
3409,6
3410,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,1
3424,2
3425,1
3426,1
3427,1
3428,1
3429,1
3430,4
3431,1
3432,2
3433,2
3434,2
3435,1
3436,3
3437,2
3438,3
3439,2
3440,2
3441,1
3442,1
3443,1
3444,1
3445,3
3446,2
3447,1
3448,3
3449,1
3450,1
3451,3
3452,2
3453,2
3454,2
3455,5
3456,1
3457,6
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,1
3466,1
3467,1
3468,2
3469,1
3470,1
3471,3
3472,2
3473,2
3474,2
3475,3
3476,1
3477,1
3478,3
3479,1
3480,1
3481,1
3482,1
3483,4
3484,1
3485,3
3486,1
3487,1
3488,1
3489,2
3490,2
3491,2
3492,1
3493,1
3494,2
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,2
3506,2
3507,1
3508,1
3509,2
3510,3
3511,3
3512,1
3513,1
3514,1
3515,1
3516,3
3517,1
3518,2
3519,1
3520,1
3521,2
3522,1
3523,5
3524,3
3525,1
3526,1
3527,1
3528,1
3529,2
3530,3
3531,1
3532,2
3533,2
3534,2
3535,1
3536,2
3537,2
3538,1
3539,1
3540,1
3541,1
3542,1
3543,2
3544,2
3545,1
3546,1
3547,1
3548,5
3549,1
3550,1
3551,8
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,2
3560,1
3561,2
3562,1
3563,2
3564,7
3565,5
3566,2
3567,4
3568,1
3569,1
3570,1
3571,1
3572,2
3573,2
3574,1
3575,1
3576,1
3577,2
3578,1
3579,1
3580,1
3581,1
3582,2
3583,1
3584,2
3585,1
3586,5
3587,1
3588,1
3589,5
3590,1
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,2
3598,2
3599,2
3600,1
3601,1
3602,1
3603,1
3604,8
3605,1
3606,1
3607,5
3608,1
3609,3
3610,2
3611,2
3612,1
3613,1
3614,1
3615,1
3616,1
3617,1
3618,1
3619,2
3620,2
3621,2
3622,1
3623,2
3624,1
3625,1
3626,2
3627,2
3628,5
3629,7
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,2
3638,2
3639,1
3640,5
3641,1
3642,1
3643,5
3644,1
3645,1
3646,4
3647,2
3648,2
3649,2
3650,2
3651,1
3652,1
3653,1
3654,1
3655,1
3656,2
3657,1
3658,2
3659,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,7
3666,5
3667,2
3668,5
3669,1
3670,1
3671,5
3672,1
3673,2
3674,2
3675,5
3676,1
3677,1
3678,2
3679,4
3680,1
3681,3
3682,1
3683,5
3684,6
3685,2
3686,1
3687,1
3688,3
3689,4
3690,3
3691,2
3692,1
3693,1
3694,1
3695,1
3696,3
3697,1
3698,1
3699,1
3700,1
3701,1
3702,4
3703,1
3704,1
3705,1
3706,2
3707,1
3708,1
3709,4
3710,2
3711,2
3712,1
3713,4
3714,1
3715,2
3716,1
3717,2
3718,1
3719,3
3720,2
3721,1
3722,1
3723,1
3724,1
3725,2
3726,4
3727,1
3728,1
3729,1
3730,1
3731,1
3732,6
3733,1
3734,1
3735,1
3736,4
3737,1
3738,1
3739,2
3740,1
3741,1
3742,1
3743,4
3744,3
3745,2
3746,2
3747,2
3748,1
3749,1
3750,1
3751,1
3752,3
3753,1
3754,2
3755,1
3756,1
3757,1
3758,1
3759,4
3760,4
3761,1
3762,1
3763,3
3764,1
3765,1
3766,1
3767,1
3768,2
3769,1
3770,3
3771,3
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,1
3782,3
3783,1
3784,2
3785,1
3786,1
3787,2
3788,1
3789,8
3790,2
3791,3
3792,2
3793,4
3794,1
3795,1
3796,4
3797,2
3798,3
3799,2
3800,1
3801,1
3802,4
3803,1
3804,2
3805,1
3806,2
3807,1
3808,7
3809,1
3810,4
3811,2
3812,1
3813,1
3814,1
3815,1
3816,3
3817,1
3818,3
3819,1
3820,3
3821,6
3822,1
3823,1
3824,3
3825,1
3826,1
3827,1
3828,1
3829,1
3830,5
3831,1
3832,1
3833,4
3834,1
3835,3
3836,3
3837,1
3838,1
3839,1
3840,4
3841,6
3842,2
3843,2
3844,4
3845,4
3846,3
3847,4
3848,1
3849,4
3850,2
3851,1
3852,1
3853,1
3854,1
3855,4
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,4
3868,3
3869,1
3870,3
3871,4
3872,1
3873,1
3874,1
3875,1
3876,1
3877,1
3878,4
3879,1
3880,1
3881,1
3882,1
3883,1
3884,3
3885,5
3886,1
3887,1
3888,1
3889,1
3890,1
3891,1
3892,1
3893,6
3894,1
3895,2
3896,1
3897,8
3898,1
3899,2
3900,4
3901,4
3902,1
3903,1
3904,4
3905,1
3906,1
3907,16
3908,1
3909,7
3910,7
3911,1
3912,1
3913,1
3914,3
3915,1
3916,1
3917,11
3918,5
3919,1
3920,1
3921,1
3922,1
3923,2
3924,1
3925,1
3926,2
3927,4
3928,1
3929,4
3930,1
3931,3
3932,5
3933,3
3934,1
3935,2
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,2
3947,1
3948,1
3949,1
3950,8
3951,1
3952,2
3953,3
3954,6
3955,8
3956,1
3957,1
3958,1
3959,1
3960,1
3961,3
3962,3
3963,2
3964,1
3965,6
3966,1
3967,3
3968,4
3969,1
3970,2
3971,1
3972,1
3973,2
3974,7
3975,1
3976,2
3977,1
3978,5
3979,1
3980,2
3981,1
3982,7
3983,2
3984,1
3985,1
3986,2
3987,1
3988,2
3989,1
3990,1
3991,2
3992,7
3993,1
3994,2
3995,1
3996,5
3997,1
3998,2
3999,1
4000,7
4001,2
4002,1
4003,1
4004,2
4005,1
4006,4
4007,1
4008,2
4009,7
4010,1
4011,2
4012,1
4013,4
4014,1
4015,2
4016,1
4017,4
4018,4
4019,1
4020,2
4021,1
4022,5
4023,1
4024,2
4025,4
4026,1
4027,2
4028,1
4029,1
4030,2
4031,1
4032,4
4033,3
4034,3
4035,2
4036,3
4037,2
4038,2
4039,2
4040,1
4041,1
4042,1
4043,2
4044,2
4045,1
4046,2
4047,1
4048,6
4049,2
4050,2
4051,1
4052,4
4053,2
4054,1
4055,1
4056,1
4057,1
4058,2
4059,1
4060,1
4061,3
4062,1
4063,1
4064,2
4065,4
4066,3
4067,1
4068,1
4069,1
4070,1
4071,4
4072,1
4073,1
4074,1
4075,4
4076,1
4077,5
4078,3
4079,3
4080,5
4081,1
4082,1
4083,2
4084,1
4085,1
4086,1
4087,1
4088,2
4089,2
4090,16
4091,3
4092,3
4093,4
4094,1
4095,1
4096,1
4097,1
4098,1
4099,12
4100,1
4101,1
4102,1
4103,5
4104,1
4105,1
4106,1
4107,1
4108,1
4109,1
4110,1
4111,1
4112,4
4113,1
4114,1
4115,5
4116,1
4117,1
4118,1
4119,4
4120,5
4121,2
4122,4
4123,2
4124,1
4125,1
4126,10
4127,2
4128,2
4129,4
4130,1
4131,4
4132,3
4133,2
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,5
4141,4
4142,1
4143,2
4144,2
4145,2
4146,5
4147,5
4148,10
4149,2
4150,2
4151,3
4152,2
4153,7
4154,2
4155,2
4156,2
4157,1
4158,2
4159,2
4160,2
4161,2
4162,1
4163,1
4164,1
4165,1
4166,1
4167,5
4168,4
4169,3
4170,4
4171,2
4172,2
4173,3
4174,2
4175,6
4176,1
4177,4
4178,1
4179,1
4180,4
4181,3
4182,4
4183,2
4184,3
4185,3
4186,2
4187,4
4188,1
4189,7
4190,1
4191,2
4192,2
4193,5
4194,1
4195,5
4196,2
4197,5
4198,4
4199,2
4200,1
4201,1
4202,2
4203,2
4204,5
4205,3
4206,2
4207,2
4208,1
4209,4
4210,1
4211,4
4212,4
4213,6
4214,2
4215,1
4216,2
4217,1
4218,1
4219,7
4220,1
4221,2
4222,4
4223,1
4224,1
4225,2
4226,2
4227,1
4228,1
4229,3
4230,4
4231,1
4232,4
4233,5
4234,4
4235,4
4236,4
4237,5
4238,2
4239,1
4240,6
4241,3
4242,2
4243,1
4244,1
4245,1
4246,11
4247,1
4248,1
4249,1
4250,4
4251,1
4252,1
4253,1
4254,1
4255,2
4256,5
4257,1
4258,2
4259,1
4260,4
4261,3
4262,1
4263,4
4264,1
4265,1
4266,1
4267,1
4268,1
4269,2
4270,2
4271,4
4272,2
4273,3
4274,1
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,2
4283,1
4284,1
4285,1
4286,4
4287,2
4288,2
4289,3
4290,1
4291,2
4292,1
4293,3
4294,3
4295,4
4296,2
4297,1
4298,1
4299,2
4300,1
4301,1
4302,1
4303,2
4304,2
4305,4
4306,1
4307,2
4308,1
4309,4
4310,5
4311,5
4312,7
4313,5
4314,2
4315,1
4316,2
4317,3
4318,1
4319,1
4320,4
4321,2
4322,3
4323,6
4324,3
4325,1
4326,1
4327,1
4328,2
4329,9
4330,1
4331,2
4332,3
4333,1
4334,4
4335,2
4336,6
4337,2
4338,4
4339,1
4340,2
4341,1
4342,4
4343,4
4344,2
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,2
4354,2
4355,3
4356,3
4357,3
4358,1
4359,3
4360,1
4361,1
4362,1
4363,2
4364,1
4365,2
4366,4
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,4
4379,1
4380,1
4381,1
4382,2
4383,1
4384,3
4385,1
4386,1
4387,1
4388,1
4389,2
4390,3
4391,1
4392,1
4393,4
4394,2
4395,1
4396,1
4397,5
4398,2
4399,1
4400,2
4401,1
4402,3
4403,4
4404,1
4405,2
4406,1
4407,2
4408,2
4409,2
4410,2
4411,2
4412,3
4413,1
4414,2
4415,3
4416,1
4417,2
4418,3
4419,2
4420,2
4421,2
4422,4
4423,1
4424,1
4425,5
4426,1
4427,1
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,4
4435,1
4436,2
4437,1
4438,1
4439,2
4440,1
4441,1
4442,1
4443,2
4444,1
4445,1
4446,2
4447,4
4448,1
4449,1
4450,1
4451,2
4452,1
4453,2
4454,1
4455,6
4456,3
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,2
4464,1
4465,5
4466,1
4467,1
4468,1
4469,1
4470,1
4471,2
4472,1
4473,3
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,7
4483,1
4484,1
4485,3
4486,3
4487,3
4488,1
4489,2
4490,1
4491,1
4492,1
4493,1
4494,3
4495,1
4496,17
4497,2
4498,3
4499,1
4500,2
4501,2
4502,1
4503,8
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,3
4511,1
4512,5
4513,1
4514,1
4515,2
4516,3
4517,1
4518,1
4519,1
4520,5
4521,3
4522,1
4523,1
4524,1
4525,1
4526,1
4527,2
4528,1
4529,1
4530,1
4531,2
4532,4
4533,4
4534,1
4535,2
4536,1
4537,1
4538,1
4539,4
4540,1
4541,2
4542,4
4543,1
4544,1
4545,1
4546,1
4547,1
4548,2
4549,1
4550,1
4551,3
4552,4
4553,1
4554,1
4555,2
4556,2
4557,1
4558,1
4559,9
4560,1
4561,1
4562,1
4563,2
4564,2
4565,1
4566,1
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,3
4578,1
4579,2
4580,1
4581,1
4582,1
4583,3
4584,1
4585,1
4586,3
4587,1
4588,1
4589,3
4590,1
4591,2
4592,1
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,3
4600,1
4601,1
4602,1
4603,1
4604,3
4605,3
4606,7
4607,1
4608,3
4609,3
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,2
4619,1
4620,1
4621,1
4622,1
4623,3
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,2
4631,2
4632,1
4633,1
4634,1
4635,2
4636,3
4637,3
4638,4
4639,3
4640,2
4641,2
4642,2
4643,1
4644,1
4645,7
4646,4
4647,3
4648,1
4649,2
4650,1
4651,1
4652,4
4653,1
4654,2
4655,2
4656,2
4657,2
4658,14
4659,5
4660,10
4661,3
4662,2
4663,1
4664,2
4665,1
4666,1
4667,1
4668,1
4669,2
4670,6
4671,2
4672,7
4673,1
4674,2
4675,1
4676,1
4677,2
4678,2
4679,1
4680,1
4681,3
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,2
4702,1
4703,1
4704,1
4705,8
4706,3
4707,8
4708,1
4709,1
4710,1
4711,2
4712,1
4713,7
4714,2
4715,1
4716,7
4717,2
4718,1
4719,2
4720,1
4721,1
4722,2
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,3
4733,1
4734,2
4735,2
4736,7
4737,1
4738,1
4739,1
4740,1
4741,1
4742,2
4743,1
4744,1
4745,1
4746,1
4747,1
4748,4
4749,1
4750,2
4751,1
4752,2
4753,1
4754,2
4755,1
4756,5
4757,1
4758,2
4759,1
4760,1
4761,1
4762,3
4763,1
4764,3
4765,1
4766,1
4767,3
4768,3
4769,5
4770,4
4771,1
4772,2
4773,3
4774,1
4775,1
4776,4
4777,1
4778,1
4779,7
4780,1
4781,2
4782,1
4783,1
4784,2
4785,1
4786,2
4787,2
4788,1
4789,7
4790,1
4791,1
4792,2
4793,1
4794,1
4795,1
4796,4
4797,6
4798,2
4799,2
4800,2
4801,1
4802,1
4803,3
4804,4
4805,3
4806,1
4807,1
4808,4
4809,2
4810,1
4811,3
4812,1
4813,1
4814,2
4815,2
4816,1
4817,2
4818,1
4819,2
4820,1
4821,1
4822,2
4823,3
4824,1
4825,3
4826,1
4827,3
4828,3
4829,4
4830,1
4831,1
4832,1
4833,7
4834,1
4835,2
4836,1
4837,1
4838,1
4839,1
4840,3
4841,1
4842,3
4843,6
4844,4
4845,3
4846,2
4847,1
4848,2
4849,1
4850,2
4851,2
4852,1
4853,1
4854,2
4855,4
4856,1
4857,4
4858,1
4859,2
4860,3
4861,3
4862,3
4863,1
4864,2
4865,2
4866,3
4867,1
4868,2
4869,1
4870,1
4871,1
4872,6
4873,182
4874,77
4875,12
4876,71
4877,21
4878,1
4879,3
4880,11
4881,11
4882,1
4883,5
4884,1
4885,11
4886,11
4887,1
4888,6
4889,1
4890,1
4891,3
4892,5
4893,11
4894,1
4895,6
4896,1
4897,1
4898,3
4899,11
4900,2
4901,6
4902,1
4903,6
4904,1
4905,2
4906,3
4907,11
4908,11
4909,1
4910,2
4911,1
4912,2
4913,1
4914,10
4915,11
4916,1
4917,2
4918,1
4919,1
4920,2
4921,3
4922,5
4923,11
4924,1
4925,1
4926,1
4927,2
4928,3
4929,11
4930,7
4931,1
4932,1
4933,1
4934,2
4935,3
4936,11
4937,12
4938,1
4939,1
4940,1
4941,5
4942,12
4943,1
4944,1
4945,3
4946,4
4947,3
4948,1
4949,1
4950,3
4951,1
4952,1
4953,7
4954,1
4955,1
4956,2
4957,4
4958,12
4959,1
4960,3
4961,2
4962,11
4963,7
4964,1
4965,4
4966,1
4967,6
4968,2
4969,2
4970,4
4971,1
4972,3
4973,2
4974,1
4975,7
4976,9
4977,1
4978,4
4979,11
4980,2
4981,2
4982,1
4983,4
4984,4
4985,1
4986,3
4987,2
4988,2
4989,1
4990,3
4991,2
4992,1
4993,4
4994,2
4995,3
4996,2
4997,7
4998,3
4999,2
5000,4
5001,11
5002,1
5003,8
5004,3
5005,11
5006,1
5007,1
5008,2
5009,2
5010,2
5011,2
5012,1
5013,1
5014,3
5015,2
5016,1
5017,1
5018,2
5019,2
5020,1
5021,4
5022,2
5023,2
5024,1
5025,2
5026,1
5027,1
5028,3
5029,7
5030,1
5031,2
5032,2
5033,3
5034,1
5035,2
5036,2
5037,2
5038,1
5039,1
5040,4
5041,2
5042,7
5043,1
5044,1
5045,2
5046,4
5047,3
5048,2
5049,4
5050,1
5051,4
5052,3
5053,2
5054,7
5055,2
5056,2
5057,1
5058,2
5059,1
5060,1
5061,3
5062,1
5063,1
5064,2
5065,3
5066,3
5067,3
5068,1
5069,1
5070,1
5071,2
5072,1
5073,1
5074,2
5075,1
5076,1
5077,2
5078,3
5079,1
5080,1
5081,2
5082,1
5083,2
5084,2
5085,2
5086,2
5087,2
5088,3
5089,3
5090,3
5091,2
5092,2
5093,2
5094,1
5095,1
5096,1
5097,1
5098,2
5099,8
5100,2
5101,3
5102,4
5103,1
5104,6
5105,1
5106,1
5107,3
5108,9
5109,4
5110,1
5111,10
5112,1
5113,1
5114,1
5115,1
5116,3
5117,5
5118,2
5119,1
5120,5
5121,1
5122,1
5123,7
5124,2
5125,9
5126,10
5127,5
5128,1
5129,1
5130,1
5131,1
5132,1
5133,2
5134,1
5135,1
5136,2
5137,1
5138,3
5139,1
5140,1
5141,3
5142,3
5143,3
5144,1
5145,3
5146,2
5147,2
5148,1
5149,3
5150,4
5151,2
5152,1
5153,2
5154,8
5155,1
5156,2
5157,1
5158,1
5159,4
5160,2
5161,1
5162,3
5163,3
5164,2
5165,1
5166,1
5167,1
5168,1
5169,4
5170,1
5171,1
5172,2
5173,1
5174,1
5175,1
5176,3
5177,1
5178,3
5179,3
5180,2
5181,1
5182,3
5183,1
5184,1
5185,2
5186,2
5187,1
5188,1
5189,2
5190,4
5191,1
5192,2
5193,4
5194,1
5195,2
5196,1
5197,1
5198,1
5199,2
5200,1
5201,2
5202,3
5203,5
5204,3
5205,1
5206,1
5207,1
5208,2
5209,1
5210,1
5211,1
5212,7
5213,1
5214,1
5215,4
5216,2
5217,2
5218,1
5219,2
5220,6
5221,1
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,4
5232,3
5233,2
5234,2
5235,2
5236,3
5237,1
5238,4
5239,1
5240,1
5241,2
5242,1
5243,1
5244,7
5245,1
5246,1
5247,3
5248,1
5249,4
5250,1
5251,1
5252,1
5253,1
5254,3
5255,1
5256,1
5257,2
5258,2
5259,2
5260,6
5261,1
5262,3
5263,1
5264,4
5265,4
5266,1
5267,6
5268,5
5269,1
5270,1
5271,5
5272,5
5273,4
5274,3
5275,2
5276,1
5277,1
5278,2
5279,4
5280,5
5281,1
5282,1
5283,1
5284,2
5285,1
5286,3
5287,1
5288,3
5289,1
5290,2
5291,2
5292,5
5293,2
5294,1
5295,3
5296,1
5297,7
5298,2
5299,1
5300,2
5301,1
5302,1
5303,2
5304,1
5305,1
5306,1
5307,1
5308,2
5309,1
5310,1
5311,2
5312,4
5313,1
5314,1
5315,1
5316,3
5317,1
5318,1
5319,1
5320,1
5321,3
5322,2
5323,5
5324,1
5325,2
5326,2
5327,1
5328,1
5329,1
5330,1
5331,7
5332,3
5333,1
5334,1
5335,1
5336,3
5337,3
5338,2
5339,4
5340,1
5341,4
5342,1
5343,2
5344,1
5345,1
5346,1
5347,1
5348,1
5349,6
5350,15
5351,1
5352,1
5353,1
5354,3
5355,8
5356,2
5357,1
5358,3
5359,4
5360,4
5361,3
5362,2
5363,3
5364,1
5365,6
5366,1
5367,1
5368,1
5369,1
5370,1
5371,2
5372,2
5373,1
5374,1
5375,1
5376,1
5377,1
5378,4
5379,2
5380,2
5381,4
5382,1
5383,1
5384,1
5385,1
5386,1
5387,1
5388,2
5389,2
5390,2
5391,1
5392,1
5393,7
5394,3
5395,2
5396,3
5397,3
5398,1
5399,1
5400,2
5401,1
5402,6
5403,1
5404,1
5405,3
5406,1
5407,1
5408,2
5409,4
5410,5
5411,1
5412,3
5413,3
5414,4
5415,8
5416,1
5417,2
5418,1
5419,1
5420,1
5421,1
5422,3
5423,1
5424,2
5425,3
5426,9
5427,3
5428,1
5429,1
5430,3
5431,1
5432,3
5433,3
5434,1
5435,4
5436,6
5437,1
5438,7
5439,3
5440,4
5441,3
5442,5
5443,4
5444,3
5445,1
5446,3
5447,1
5448,6
5449,1
5450,1
5451,3
5452,4
5453,10
5454,3
5455,2
5456,2
5457,3
5458,4
5459,2
5460,4
5461,1
5462,7
5463,3
5464,1
5465,1
5466,1
5467,2
5468,2
5469,4
5470,3
5471,2
5472,4
5473,3
5474,3
5475,1
5476,1
5477,1
5478,2
5479,1
5480,3
5481,4
5482,2
5483,3
5484,1
5485,5
5486,1
5487,3
5488,1
5489,1
5490,2
5491,2
5492,3
5493,1
5494,1
5495,3
5496,3
5497,1
5498,1
5499,1
5500,2
5501,1
5502,5
5503,1
5504,4
5505,5
5506,1
5507,4
5508,2
5509,1
5510,2
5511,1
5512,1
5513,6
5514,1
5515,2
5516,2
5517,1
5518,2
5519,2
5520,3
5521,1
5522,1
5523,1
5524,1
5525,1
5526,1
5527,2
5528,2
5529,11
5530,3
5531,2
5532,3
5533,2
5534,2
5535,1
5536,1
5537,1
5538,2
5539,9
5540,2
5541,1
5542,2
5543,2
5544,3
5545,1
5546,1
5547,1
5548,2
5549,1
5550,1
5551,1
5552,1
5553,2
5554,5
5555,1
5556,4
5557,1
5558,1
5559,3
5560,1
5561,1
5562,1
5563,5
5564,1
5565,2
5566,5
5567,2
5568,2
5569,2
5570,2
5571,1
5572,3
5573,5
5574,2
5575,1
5576,4
5577,1
5578,1
5579,2
5580,1
5581,2
5582,1
5583,4
5584,4
5585,1
5586,8
5587,1
5588,3
5589,5
5590,2
5591,1
5592,1
5593,3
5594,3
5595,3
5596,6
5597,2
5598,3
5599,3
5600,2
5601,3
5602,7
5603,2
5604,2
5605,2
5606,2
5607,2
5608,2
5609,1
5610,11
5611,2
5612,2
5613,2
5614,14
5615,2
5616,2
5617,1
5618,1
5619,2
5620,2
5621,1
5622,1
5623,9
5624,1
5625,2
5626,3
5627,1
5628,1
5629,1
5630,2
5631,1
5632,7
5633,3
5634,1
5635,2
5636,1
5637,1
5638,2
5639,1
5640,1
5641,1
5642,6
5643,2
5644,2
5645,1
5646,3
5647,1
5648,1
5649,2
5650,3
5651,1
5652,2
5653,1
5654,1
5655,1
5656,1
5657,2
5658,1
5659,2
5660,3
5661,1
5662,1
5663,2
5664,2
5665,2
5666,2
5667,1
5668,5
5669,2
5670,1
5671,1
5672,3
5673,1
5674,2
5675,9
5676,4
5677,1
5678,1
5679,7
5680,1
5681,3
5682,2
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,1
5691,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,2
5698,2
5699,6
5700,3
5701,1
5702,3
5703,2
5704,1
5705,7
5706,1
5707,3
5708,2
5709,1
5710,1
5711,4
5712,1
5713,2
5714,3
5715,7
5716,1
5717,1
5718,2
5719,5
5720,1
5721,3
5722,3
5723,1
5724,1
5725,1
5726,1
5727,1
5728,1
5729,3
5730,1
5731,2
5732,3
5733,5
5734,1
5735,1
5736,1
5737,1
5738,1
5739,1
5740,1
5741,2
5742,1
5743,3
5744,2
5745,1
5746,1
5747,2
5748,2
5749,1
5750,1
5751,4
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,2
5759,2
5760,3
5761,5
5762,9
5763,2
5764,2
5765,2
5766,1
5767,5
5768,1
5769,1
5770,2
5771,2
5772,1
5773,1
5774,2
5775,1
5776,3
5777,1
5778,1
5779,2
5780,6
5781,1
5782,2
5783,1
5784,2
5785,1
5786,6
5787,1
5788,3
5789,1
5790,4
5791,4
5792,1
5793,3
5794,1
